timestamp,frobenius_norm
456.641257,0.024919
456.641257,0.024827
456.701257,0.024959
456.701257,0.024825
456.741257,0.025048
456.741257,0.025057
456.801257,0.025275
456.801257,0.025203
456.841257,0.025288
456.841257,0.025200
456.901256,0.025338
456.901256,0.025208
456.941257,0.025423
456.941257,0.025429
457.001257,0.025670
457.001257,0.025609
457.061257,0.025793
457.061257,0.025684
457.101257,0.025740
457.101257,0.025626
457.161257,0.025891
457.161257,0.025847
457.201257,0.025996
457.201257,0.025945
457.261257,0.026119
457.261257,0.026004
457.301257,0.026066
457.301257,0.025954
457.361257,0.026286
457.361257,0.026276
457.401257,0.026428
457.401257,0.026378
457.461257,0.026562
457.461257,0.026454
457.501257,0.026525
457.501257,0.026419
457.561256,0.026719
457.561256,0.026693
457.621257,0.026940
457.621257,0.026866
457.661257,0.026944
457.661257,0.026844
457.721257,0.026989
457.721257,0.026852
457.761257,0.027123
457.761257,0.027160
457.821257,0.027422
457.821257,0.027369
457.861257,0.027470
457.861257,0.027390
457.921257,0.027543
457.921257,0.027417
457.961257,0.027628
457.961257,0.027625
458.021257,0.027844
458.021257,0.027764
458.061257,0.027853
458.061257,0.027764
458.121257,0.027873
458.121257,0.027720
458.181257,0.027974
458.181257,0.027915
458.221257,0.028024
458.221257,0.027949
458.281257,0.028091
458.281257,0.027958
458.321257,0.027962
458.321257,0.027817
458.381257,0.028047
458.381257,0.027981
458.421257,0.028089
458.421257,0.028015
458.481257,0.028128
458.481257,0.027983
458.521257,0.028011
458.521257,0.027883
458.581257,0.028233
458.581257,0.028251
458.621257,0.028415
458.621257,0.028382
458.681257,0.028572
458.681257,0.028470
458.741256,0.028859
458.741256,0.028881
458.781257,0.029064
458.781257,0.029033
458.841257,0.029254
458.841257,0.029161
458.881256,0.029229
458.881256,0.029117
458.941256,0.029485
458.941256,0.029492
458.981257,0.029654
458.981257,0.029606
459.041257,0.029806
459.041257,0.029692
459.081257,0.029770
459.081257,0.029659
459.141257,0.029914
459.141257,0.029834
459.181257,0.029957
459.181257,0.029872
459.241257,0.030050
459.241257,0.029910
459.281257,0.029987
459.281257,0.029864
459.341256,0.030235
459.341256,0.030225
459.401257,0.030538
459.401257,0.030472
459.441257,0.030597
459.441257,0.030505
459.501256,0.030749
459.501256,0.030634
459.541256,0.031004
459.541256,0.031081
459.601257,0.031467
459.601257,0.031452
459.641257,0.031653
459.641257,0.031609
459.701259,0.031858
459.701259,0.031748
459.741256,0.032087
459.741256,0.032140
459.801257,0.032511
459.801257,0.032476
459.841257,0.032693
459.841257,0.032649
459.901256,0.032945
459.901256,0.032848
459.961257,0.033268
